hpo_id,english,candidate,reference,simple,sacrebleu,`ter`,semsim
HP:0005923,Abnormal hand metaphysis morphology,alteración de la morfología de la metáfisis de la mano,Anomalías de las metáfisis de la mano,0,27.8,50.0,89.9
HP:0003019,Abnormality of the wrist,anomalía de la muñeca,Anomalía de la muñeca,0,100.0,100.0,100.0
HP:0009811,Abnormality of the elbow,anomalía del codo,Anomalía del codo,0,100.0,100.0,100.0
HP:0041152,Fractured sternoclavicular joint,Fractura de la articulación esternoclavicular,Fractura de articulación esternoclavicular,0,30.2,80.0,99.6
HP:0041173,Fractured metacarpophalangeal joint,Fractura de la articulación metacarpofalángica,Fractura de articulación metacarpofalángica,0,30.2,80.0,99.5
HP:0041217,Fractured shoulder,Fractura del hombro,Fractura de hombro,0,34.7,66.7,99.6
HP:0100238,Synostosis involving bones of the upper limbs,Sinostosis que afecta a los huesos de las extremidades superiores,Sinostosis comprometiendo huesos de las extremidades superiores,0,41.1,60.0,96.7
HP:0033228,Triceps areflexia,arreflexia tríceps,Arreflexia del tríceps,0,42.9,50.0,95.1
HP:0033229,Brachioradialis areflexia,arreflexia braquiorradial,Arreflexia braquiorradial,0,100.0,100.0,100.0
HP:0033230,Biceps areflexia,arreflexia bicipital,Arreflexia del bíceps,0,30.3,0.0,78.5
HP:0033200,Triceps hyporeflexia,Hiporreflexia del tríceps,Hiporreflexia del tríceps,1,100.0,100.0,100.0
HP:0033201,Biceps hyporeflexia,Hiporreflexia bicipital,Hiporreflexia del bíceps,0,30.3,0.0,86.8
HP:0033202,Brachioradialis hyporeflexia,Hiporreflexia braquiorradial,Hiporreflexia braquiorradial,1,100.0,100.0,100.0
HP:0012770,Reduced arm span,envergadura reducida,Reducción de la longitud del brazo,0,0.0,-200.0,61.6
HP:0012771,Increased arm span,aumento de la envergadura,Aumento de la longitud del brazo,0,36.1,25.0,64.2
HP:0003957,Cortical thickening of the forearm bones,Engrosamiento cortical de los huesos del antebrazo,Engrosamiento cortical de los huesos del antebrazo,1,100.0,100.0,100.0
HP:0005916,Abnormal metacarpal morphology,morfología metacarpiana anormal,Morfología anormal de los metacarpianos,0,17.8,-33.3,96.5
HP:0009768,Broad phalanges of the hand,falanges anchas de la mano,Falanges anchas de la mano,0,100.0,100.0,100.0
HP:0009821,Forearm undergrowth,Acortamiento del antebrazo,Hipocrecimiento del antebrazo,0,55.0,66.7,71.8
HP:0031095,Abnormal humerus morphology,morfología anormal del húmero,Morfología anormal del húmero,0,100.0,100.0,100.0
HP:0041200,Fractured sternal end of clavicle,Fractura en el extremo esternal de la clavícula,Fractura del extremo esternal de la clavícula,0,54.1,75.0,99.2
HP:0041224,Fractured manual digit bone,Fractura del dedo manual del hueso,Fractura de hueso de la mano,0,9.7,16.7,91.3
HP:0041245,Fractured shoulder bone,Fractura del hueso del hombro,Fractura de hueso del hombro,0,42.7,80.0,99.9
HP:0045039,Osteolysis involving bones of the upper limbs,Osteolisis con afectación de huesos de las extremidades superiores,Osteólisis que involucra huesos de las extremidades superiores,0,44.6,55.6,93.5
HP:0006895,Lower limb hypertonia,Hipertonía de las extremidades inferiores,Hipertonía de extremidades inferiores,0,30.2,80.0,99.7
HP:0003547,Shoulder girdle muscle weakness,Debilidad de la cintura escapular,Debilidad muscular de la cintura escapular,0,57.9,80.0,94.4
HP:0003749,Pelvic girdle muscle weakness,Debilidad de la cintura pélvica,Debilidad muscular de cintura pélvica,0,25.4,60.0,96.2
HP:0003484,Upper limb muscle weakness,Debilidad muscular de las extremidades superiores,Debilidad muscular del miembro superior,0,16.2,33.3,97.5
HP:0007340,Lower limb muscle weakness,Debilidad muscular de las extremidades inferiores,Debilidad muscular de miembro inferior,0,30.2,50.0,97.4
HP:0008994,Proximal muscle weakness in lower limbs,Debilidad muscular proximal en las extremidades inferiores,Debilidad muscular proximal de extremidades inferiores,0,30.7,71.4,99.8
HP:0009027,Foot dorsiflexor weakness,Debilidad del dorsiflexor del pie,Debilidad en dorsiflexión del pie,0,23.6,60.0,95.1
HP:0003724,Shoulder girdle muscle atrophy,Atrofia de la cintura escapular,Atrofia muscular de la cintura escapular,0,57.9,80.0,91.5
HP:0006785,Limb-girdle muscular dystrophy,Distrofia muscular de cinturas,Distrofia muscular de cinturas,1,100.0,100.0,100.0
HP:0008946,Pelvic girdle amyotrophy,Amiotrofia de la cintura pélvica,Amiotrofia de cintura pélvica,0,30.2,80.0,99.4
HP:0009786,Aplasia/Hypoplasia of the musculature of the thigh,Aplasia/hipoplasia de la musculatura del muslo,Aplasia / hipoplasia de la musculatura del muslo,0,100.0,100.0,96.8
HP:0002983,Micromelia,Micromelia,Micromelia,1,100.0,100.0,100.0
HP:0003027,Mesomelia,Mesomelia,Mesomelia,1,100.0,100.0,100.0
HP:0006402,Distal shortening of limbs,Acortamiento distal de las extremidades,Acortamiento distal de las extremidades,1,100.0,100.0,100.0
HP:0008905,Rhizomelia,Rizomelia,Rizomelia,1,100.0,100.0,100.0
HP:0009816,Lower limb undergrowth,Acortamiento de las extremidades inferiores,Hipocrecimiento de la extremidad inferior,0,10.7,20.0,82.5
HP:0030728,Meromelia,Meromelia,Meromelia,1,100.0,100.0,100.0
HP:0003057,Tetraamelia,Tetraamelia,Tetraamelia,1,100.0,100.0,100.0
HP:0009818,Amelia involving the lower limbs,Amelia que compromete las extremidades inferiores,Amelia de miembros inferiores,0,9.7,33.3,81.5
HP:0009820,Lower limb peromelia,peromelia de las extremidades inferiores,Peromelia de la extremidad inferior,0,21.4,40.0,98.6
HP:0009819,Lower limb phocomelia,focomelia de las extremidades inferiores,Focomelia de la extremidad inferior,0,21.4,40.0,98.0
HP:0030721,Tetraphocomelia,Tetrafocomelia,Tetrafocomelia,1,100.0,100.0,100.0
HP:0010482,Acromelia of the upper limbs,Acromelia de las extremidades superiores,Acromelia de los miembros superiores,0,23.6,60.0,40.6
HP:0010494,Acromelia of the lower limbs,Acromelia de las extremidades inferiores,Acromelia de los miembros inferiores,0,23.6,60.0,82.0
HP:0009825,Aplasia involving bones of the extremities,Aplasia que compromete los huesos de las extremidades,Aplasia de los huesos de las extremidades,0,54.1,75.0,95.5
HP:0000940,Abnormal diaphysis morphology,anomalía morfológica de la diáfisis,Morfología anormal de las diáfisis,0,12.7,40.0,96.9
HP:0000944,Abnormal metaphysis morphology,alteración morfológica de la metáfisis,Anomalía de las metáfisis,0,12.7,40.0,61.1
HP:0003106,Subperiosteal bone resorption,Resorción ósea subperióstica,Erosiones subperiósticas debido a hiperparatiroidismo secundario,0,0.0,-100.0,69.9
HP:0006505,Abnormal limb epiphysis morphology,epífisis de las extremidades anormal morfología,Anomalía de las epífisis de las extremidades,0,43.0,16.7,90.0
HP:0011297,Abnormal digit morphology,morfología anormal de los dedos,Anomalía de los dedos de la mano,0,26.7,0.0,87.0
HP:0030030,Absent ray,rayo ausente,Rayo digital ausente,0,42.9,50.0,70.5
HP:0031878,Acromicria,Acromixria,Acromicria,0,0.0,0.0,90.9
HP:0100257,Ectrodactyly,Ectrodactilia,Ectrodactilia,1,100.0,100.0,100.0
HP:0100524,Limb duplication,Duplicación de las extremidades,Duplicación de miembro,0,31.9,50.0,60.0
HP:0410049,Abnormal radial ray morphology,morfología anormal del radio,Anomalía del rayo radial,0,16.0,0.0,54.6
HP:0025290,Upper-body predominance,Predominancia de los cuerpos superiores,Predominio de la parte superior del cuerpo,0,7.2,-20.0,73.8
HP:0025291,Lower-body predominance,Predominancia de los cuerpos inferiores,Predominio de la parte inferior del cuerpo,0,7.2,-20.0,77.1
HP:0032535,Cervical (neck),cuello cervical,Cervical (cuello),0,26.0,50.0,96.2
HP:0034439,Instep location,Posición del empeine,Ubicación del empeine,0,55.0,66.7,84.4
HP:0033185,Triggered by EBV infection,desencadenado por infección por VEB,Desencadenado por infección por EBV,0,66.9,80.0,60.4
HP:0025209,Triggered by fructose ingestion,Disparado por ingestión de fructosa,Desencadenado por la ingestión de fructosa,0,35.0,60.0,92.2
HP:0025210,Triggered by glucose ingestion,Disparado por ingestión de glucosa,Desencadenado,0,0.0,0.0,38.7
HP:0025213,Triggered by galactose ingestion,Disparado por ingestión de galactosa,Desencadenado por la ingestión de galactosa,0,35.0,60.0,95.1
HP:0003584,Late onset,aparición tardía,Inicio tardío,0,0.0,0.0,84.0
HP:0003596,Middle age onset,aparición en la mediana edad,Inicio en mediana edad,0,23.6,60.0,88.0
HP:0011462,Young adult onset,inicio en la edad adulta joven,Inicio adulto joven,0,9.7,33.3,96.3
HP:0011460,Embryonal onset,aparición embrionaria,Embrionario,0,0.0,0.0,95.1
HP:0011461,Fetal onset,aparición fetal,Inicio en período fetal,0,18.4,-50.0,90.1
HP:0003593,Infantile onset,Inicio en el lactante,Inicio infantil,0,16.0,25.0,49.3
HP:0003621,Juvenile onset,inicio juvenil,Inicio juvenil,0,100.0,100.0,100.0
HP:0011463,Childhood onset,Inicio en la infancia,Inicio en la infancia,1,100.0,100.0,100.0
HP:0003677,Slowly progressive,lentamente progresivo,Progresión lenta,0,0.0,0.0,90.4
HP:0003678,Rapidly progressive,rápidamente progresivo,Rápidamente progresivo,0,100.0,100.0,100.0
HP:0003682,Variable progression rate,tasa de progresión variable,Tasa de progresión variable,0,100.0,100.0,100.0
HP:0025306,Acute emergence over minutes,Aparición aguda en minutos,Manifestación aguda (en minutos),0,21.4,75.0,82.1
HP:0025307,Acute emergence over hours,Aparición aguda durante horas,Manifestación aguda (en horas),0,11.5,50.0,57.2
HP:0025308,Acute emergence over days,Aparición aguda con el paso de los días,Manifestación subaguda (en días),0,5.5,12.5,67.7
HP:0025303,Episodic,episódico,Episódico,0,100.0,100.0,100.0
HP:0025304,Periodic,periódica,Periódico,0,0.0,0.0,58.3
HP:0033349,Seizure cluster,clúster de crisis epilépticas,Convulsiones en racimo,0,0.0,0.0,75.6
HP:0001522,Death in infancy,Muerte en la lactancia,Muerte en la infancia,0,59.5,75.0,54.9
HP:0003811,Neonatal death,muerte neonatal,Muerte neonatal,0,100.0,100.0,100.0
HP:0003819,Death in childhood,Muerte en la infancia,Muerte en la infancia,1,100.0,100.0,100.0
HP:0011421,Death in adolescence,Muerte en la adolescencia,Muerte en la adolescencia,1,100.0,100.0,100.0
HP:0033763,Death in adulthood,Muerte en la edad adulta,Muerte en la edad adulta,1,100.0,100.0,100.0
HP:0034241,Prenatal death,muerte prenatal,Muerte prenatal,0,100.0,100.0,100.0
HP:0000789,Infertility,Infertilidad,Infertilidad,1,100.0,100.0,100.0
HP:0000868,Decreased fertility in females,Disminución de la fertilidad en las mujeres,Disminución de la fertilidad en las mujeres,1,100.0,100.0,100.0
HP:0012041,Decreased fertility in males,Disminución de la fertilidad en los varones,Disminución de la fertilidad en los hombres,0,80.9,85.7,94.4
HP:0000025,Functional abnormality of male internal genitalia,Anomalía funcional de los genitales internos masculinos,Anomalía funcional de los genitales internos masculinos,1,100.0,100.0,100.0
HP:0000802,Impotence,impotencia,Impotencia,0,100.0,100.0,100.0
HP:0012875,Abnormal ejaculation,eyaculación anormal,Eyaculación anormal,0,100.0,100.0,100.0
HP:0040307,Male sexual dysfunction,Disfunción sexual masculina,Disfunción sexual masculina,1,100.0,100.0,100.0
HP:0000140,Abnormality of the menstrual cycle,anomalía del ciclo menstrual,Anomalía del ciclo menstrual,0,100.0,100.0,100.0
HP:0030014,Female sexual dysfunction,Disfunción sexual femenina,Disfunción sexual femenina,1,100.0,100.0,100.0
HP:0030127,Endometriosis,Endometriosis,Endometriosis,1,100.0,100.0,100.0
HP:0033840,Postmenopausal bleeding,Hemorragia posmenopáusica,Sangrado posmenopáusico,0,0.0,0.0,90.4
HP:0034268,Abnormal vaginal physiology,alteración de la fisiología vaginal,Fisiología vaginal anormal,0,21.4,20.0,93.2
HP:0008209,Premature ovarian insufficiency,Insuficiencia ovárica prematura,Insuficiencia ovárica prematura,1,100.0,100.0,100.0
HP:0031067,Empty ovarian follicle,Folículo ovárico vacío,Folículo ovárico vacío,1,100.0,100.0,100.0
HP:0033084,Abnormal antral follicle count,recuento de folículos antrales anormal,Recuento anormal de folículos antrales,0,45.2,80.0,98.8
HP:0046503,Increased libido,Aumento de la libido,Aumento de la libido,1,100.0,100.0,100.0
HP:0046504,Decreased libido,Disminución de la libido,Disminución de la libido,1,100.0,100.0,100.0
HP:0031515,Abnormal meiosis,meiosis anormal,Meiosis anormal,0,100.0,100.0,100.0
HP:0030015,Female anorgasmia,Anorgasmia femenina,Anorgasmia femenina,1,100.0,100.0,100.0
HP:0040308,Male anorgasmia,Anorgasmia masculina,Anorgasmia masculina,1,100.0,100.0,100.0
HP:0010788,Testicular neoplasm,Neoplasia testicular,Neoplasia testicular,1,100.0,100.0,100.0
HP:0030421,Epididymal neoplasm,Neoplasia epididimaria,Neoplasia epididimal,0,50.0,50.0,98.8
HP:0100615,Ovarian neoplasm,Neoplasia ovárica,Neoplasia de ovario,0,30.3,0.0,60.0
HP:0100728,Germ cell neoplasia,Neoplasia de células germinales,Neoplasia de células germinales,1,100.0,100.0,100.0
HP:0100787,Prostate neoplasm,Neoplasia de próstata,Neoplasia de próstata,1,100.0,100.0,100.0
HP:0100848,Neoplasm of the male external genitalia,Neoplasia de los genitales externos masculinos,Neoplasia de los genitales externos masculinos,1,100.0,100.0,100.0
HP:0010784,Uterine neoplasm,Neoplasia uterina,Neoplasia uterina,1,100.0,100.0,100.0
HP:0030394,Fallopian tube carcinoma,Carcinoma de trompa de Falopio,Carcinoma de trompa de Falopio,1,100.0,100.0,100.0
HP:0030416,Vulvar neoplasm,Neoplasia vulvar,Neoplasia vulvar,1,100.0,100.0,100.0
HP:0100650,Vaginal neoplasm,Neoplasia vaginal,Neoplasia vaginal,1,100.0,100.0,100.0
HP:0000032,Abnormal male external genitalia morphology,anomalía morfológica de los genitales externos masculinos,Anomalía de los genitales externos masculinos,0,64.3,85.7,97.4
HP:0000042,Absent external genitalia,Ausencia de genitales externos,Genitales externos ausentes,0,31.9,25.0,97.6
HP:0000055,Abnormal female external genitalia morphology,anomalía morfológica de los genitales externos femeninos,Anomalía de los genitales externos femeninos,0,64.3,85.7,97.3
HP:0000062,Ambiguous genitalia,genitales ambiguos,Genitales ambiguos,0,100.0,100.0,100.0
HP:0003241,External genital hypoplasia,Hipoplasia de los genitales externos,Hipoplasia genital externa,0,10.7,20.0,98.4
HP:0003247,Overgrowth of external genitalia,Sobrecrecimiento de genitales externos,Sobrecrecimiento de los genitales externos,0,35.2,75.0,99.8
HP:0012293,Abnormal genital pigmentation,pigmentación genital anormal,Pigmentación genital anormal,0,100.0,100.0,100.0
HP:0000008,Abnormal morphology of female internal genitalia,morfología anormal de los genitales internos femeninos,Anomalía de los genitales internos femeninos,0,61.5,71.4,94.1
HP:0000022,Abnormal male internal genitalia morphology,anomalía de la morfología de los genitales internos masculinos,Anomalía de los genitales internos masculinos,0,49.4,66.7,94.4
HP:0000133,Gonadal dysgenesis,disgenesia gonadal,Disgenesia gonadal,0,100.0,100.0,100.0
HP:0000150,Gonadoblastoma,Gonadoblastoma,Gonadoblastoma,1,100.0,100.0,100.0
HP:0008633,Agonadism,Agonadismo,Tejido gonadal ausente,0,0.0,-200.0,49.8
HP:0008639,Gonadal hypoplasia,hipoplasia gonadal,Hipoplasia gonadal,0,100.0,100.0,100.0
HP:0008702,Absent internal genitalia,Ausencia de genitales internos,Ausencia de genitales internos,1,100.0,100.0,100.0
HP:0025410,Splenogonadal fusion,fusión esplenogonadal,Fusión esplenogonadal,0,100.0,100.0,100.0
HP:0034546,"Presence of uterus in 46,XY individual","Presencia de útero en el individuo 46,XY","Presencia de útero en individuo 46,XY",0,59.7,87.5,99.7
HP:0000148,Vaginal atresia,Atresia vaginal,Atresia vaginal,1,100.0,100.0,100.0
HP:0012245,Sex reversal,reversión del sexo,Sexo reverso,0,27.5,0.0,89.7
HP:0012863,Abnormal male germ cell morphology,morfología anormal de las células germinales masculinas,Morfología anormal de las células germinales masculinas,0,100.0,100.0,100.0
HP:0025633,Abnormal ureter morphology,morfología anormal del uréter,Morfología anormal del uréter,0,100.0,100.0,100.0
HP:0025634,Abnormal ureter physiology,alteración de la fisiología ureteral,Fisiología anormal del uréter,0,10.7,0.0,60.7
HP:0012210,Abnormal renal morphology,morfología renal anormal,Morfología renal anormal,0,100.0,100.0,100.0
HP:0000009,Functional abnormality of the bladder,Anomalía funcional de la vejiga,Anomalía funcional de la vejiga,1,100.0,100.0,100.0
HP:0025487,Abnormal bladder morphology,morfología anormal de la vejiga,Anomalía de la morfología de la vejiga,0,28.6,20.0,97.8
HP:0000068,Urethral atresia,Atresia uretral,Atresia uretral,1,100.0,100.0,100.0
HP:0000796,Urethral obstruction,Obstrucción uretral,Obstrucción uretral,1,100.0,100.0,100.0
